player_id,class_field,college_level_projection,uc_score,last,first,effective_school_name,college_enrolled,school_city,state,county,position_played,position_projected,height,weight,wingspan,forty,shuttle,vertical,track60m,track100m,track200m,broad,trackLJ,highJump,trackSP,discus,updated,head_coach,player_head_shot,camp_event_videos,hudl_video_link,college_offers,commit,max_speed_video,query_name,wiki_year,wiki_round,wiki_pick,wiki_team,wiki_pos,wiki_college
85004263,2019,Power 5,0.925,Ekwonu,Ikem,Providence Day School,,Charlotte,NC,Mecklenburg,OG,OG,75.5,288,,5.26,,25.6,,,,,,,,,2021-04-21T19:08:35Z,Adam Hastings,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Ikem_Ekwonu.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Ikem_Ekwonu.mp4', 'text': 'UA Char 4/29/18'}]",https://www.hudl.com/profile/5673660/ikem-ekwonu,", App State, Charlotte, Georgia Tech, Maryland, Nc State, North Carolina, Syracuse, Tennessee, Vanderbilt, Virginia, West Virginia",,,Ikem Ekwonu,2022,1,6,Carolina Panthers,T,NC State
81000001,2019,Elite Power 5,0.83568281938326,Neal,Evan,IMG Academy,,Bradenton,FL,Manatee,OT,OT,79.5,391,80.0,5.6,5.5,22.7,,,,,,,,,2021-04-30T21:15:35Z,Bobby Acosta,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Evan_Neal.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Evan_Neal.mp4', 'text': 'UA Future50 12/31/16'}, {'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Evan_Neal_ORL.mp4', 'text': 'UA 2/26/17'}, {'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Evan_Neal_Nike.mp4', 'text': 'Nike 2/19/17'}, {'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Evan_NealF50.mp4', 'text': 'F50 1/4/18'}]",http://www.hudl.com/athlete/5474881/evan-neal,"Alabama, Auburn, Florida Atlantic, Florida State, Georgia, Louisiana State, Maryland, Miami (Fl), Michigan, Missouri, Oklahoma, Oregon, South Carolina, South Florida, Southern California, Southern Miss, Tennessee, Ucla",,,Evan Neal,2022,1,7,New York Giants,T,Alabama
85005717,2019,Elite Power 5,,Cross,Charles,Laurel High School Watkins Campus,,Laurel,MS,Jones,OT,OT,77.0,255,,,,,,,,,,,,,2022-11-22T20:24:46Z,Ryan Earnest,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Charles_Cross.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Charles_CrossDAL.mp4', 'text': 'UA Dallas 4/8/18'}]",https://www.hudl.com/profile/7835600/Charles-Cross,"Arkansas, Auburn, Florida State, Indiana, Kentucky, Louisiana State, Memphis, Mississippi, Mississippi State, Missouri, Southern California, Tulane, Wake Forest",Mississippi State,,Charles Cross,2022,1,9,Seattle Seahawks,T,Mississippi State
85033853,2018,Power 5,,Linderbaum,Tyler,Solon High School,,Solon,IA,Johnson,DT,DT,74.0,255,,,,,,,,,,,,,2022-11-23T18:46:37Z,Kevin Miller,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Tyler_Linderbaum.jpg,[],https://www.hudl.com/profile/4470703/Tyler-Linderbaum,"Iowa, Iowa State",Iowa,,Tyler Linderbaum,2022,1,25,Baltimore Ravens,C,Iowa
85030628,2017,Power 5,0.9649305555555556,Ingram,Edward,Desoto High School,,Desoto,TX,Dallas,OG,OG,75.5,327,,5.33,4.84,,,,,,,,,,2021-02-04T20:15:01Z,Jeff Wigington,,[],https://www.hudl.com/profile/4809257/Edward-Ingram,", Alabama, Georgia, Illinois, Iowa State, Kansas State, Mississippi State, Missouri, North Carolina , North Texas, Oklahoma, Smu, Tcu, Texas, Utah",Louisiana State,,Ed Ingram,2022,2,59,Minnesota Vikings,G,LSU
85030910,2019,Elite Power 5,,Petit-Frere,Nicholas,Berkeley Prep School,,Tampa,FL,Hillsborough,OT,OT,78.0,272,,,,,,,,,,,,,2021-04-28T20:29:18Z,Dominic Ciao,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Nicholas_PetitFrere.jpg,[],https://www.hudl.com/profile/4082321/Nick-PetitFrere,"Alabama, Auburn, Clemson, Florida, Florida State, Georgia, Louisiana State, Miami (Fl), Michigan, Nc State, Nebraska, North Carolina, Notre Dame, Ohio State, Oklahoma, Oregon, Penn State, Southern California, Stanford, Tennessee, Texas, Ucla",Ohio State,,Nicholas Petit-Frere,2022,3,69,Tennessee Titans,T,Ohio State
85030664,2017,Power 5,0.9616740088105726,Lucas,Abraham,Archbishop Murphy High School,,Everett,WA,Snohomish,OT,OT,79.0,256,,5.03,4.3,27.2,,,,,,,,,2021-01-25T19:37:08Z,Jerry Jensen,,[],https://www.hudl.com/profile/3596038/Abraham-Lucas,,Washington State,,Abraham Lucas,2022,3,72,Seattle Seahawks,T,Washington State
85030700,2017,Group of 5,,Parham,Dylan,Carrollton High School,,Carrollton,GA,Carroll,TE,OG,75.0,230,,,,,,,,,,,,,2021-01-26T15:56:35Z,Sean Calhoun,,[],https://www.hudl.com/profile/3634296/Dylan-Parham,West Virginia,Memphis,,Dylan Parham,2022,3,90,Las Vegas Raiders,G,Memphis
85001212,2019,Power 5,0.8334801762114538,Rhyan,Sean,San Juan Hills High School,,San Juan Capistrano,CA,Orange,OT,OT,76.0,311,79.0,5.495,5.153,34.0,,,,101.0,,,,,2021-04-22T15:56:41Z,Rob Frith,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Sean_Rhyan.JPG,[],http://www.hudl.com/profile/5452498/sean-rhyan,"Arizona State, Cal, Oregon, South Carolina, Southern California, Stanford, Ucla, Utah, Washington",,,Sean Rhyan,2022,3,92,Green Bay Packers,G,UCLA
85000731,2018,Elite Power 5,0.9506944444444444,Faalele,Daniel,IMG Academy,,Bradenton,FL,Manatee,OT,OG,80.0,395,,5.62,5.14,23.0,,,,,,,,,2021-01-27T01:13:34Z,Kevin Wright,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Daniel_Faalele.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Daniel_Faalele.mp4', 'text': None}, {'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Daniel_Faalele_Nike.mp4', 'text': None}]",http://www.hudl.com/profile/8315793/daniel-faalele,"Arkansas, Auburn, Florida State, Fresno State, Georgia, Hawaii, Illinois, Louisiana State, Miami (Fl), Michigan, Minnesota, Missouri, Oregon State, Tennessee, Texas State, Utah, Virginia",Minnesota,,Daniel Faalele,2022,4,110,Baltimore Ravens,T,Minnesota
85030862,2018,Group of 5,,Mitchell,Max,Neville High School,,Monroe,LA,Ouachita,OT,OT,78.0,265,,,,,,,,,,,,,2021-05-02T15:45:14Z,Mickey McCarty,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Max_Mitchell.jpg,[],https://www.hudl.com/profile/4350036/Max-Mitchell,Louisiana State,,,Max Mitchell,2022,4,111,New York Jets,T,Louisiana
85030803,2018,Group of 5,,Burford,Spencer,Karen Wagner High School,,San Antonio,TX,Bexar,OT,OG,77.0,280,,,,,,,,,,,,,2021-01-24T21:29:52Z,Charles Bruce,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Spencer_Burford.jpg,[],https://www.hudl.com/profile/5359325/Spencer-BurfordWatts,,,,Spencer Burford,2022,4,134,San Francisco 49ers,T,UTSA
85030766,2017,Power 5,,Tom,Zach,Catholic High School,,Baton Rouge,LA,East Baton Rouge,OC,OC,76.0,270,,,,,,,,,,,,,2021-01-26T15:51:36Z,Gabe Fertitta,,[],https://www.hudl.com/profile/3642068/Zach-Tom,,Wake Forest,,Zach Tom,2022,4*,140,Green Bay Packers,G,Wake Forest
85000472,2018,Power 5,0.9599118942731276,Kinnard,Darian,Saint Ignatius High School,,Cleveland,OH,Cuyahoga,OT,OT,78.5,336,,5.55,5.03,28.5,,,,,,,,,2021-01-25T18:43:35Z,Chuck Kyle,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Dallas_Daniels.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Darian_Kinnard.mp4', 'text': None}]",http://www.hudl.com/profile/6105802/darian-kinnard,"Iowa State, Maryland, Toledo",,,Darian Kinnard,2022,5,145,Kansas City Chiefs,T,Kentucky
84003398,2018,Elite Power 5,0.965625,Salyer,Jamaree,Pace Academy,,Atlanta,GA,Fulton,OG,OG,76.0,342,,5.6,4.9,23.4,,,,,,,,,2021-01-26T20:11:18Z,Chris Slade,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Jamaree_Salyer.png,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Jamaree_Salyer.mp4', 'text': None}]",http://www.hudl.com/athlete/4127619/jamaree-salyer,"Georgia State, Louisiana State, Mississippi, Oklahoma, Stanford, Texas, Virginia",Georgia,,Jamaree Salyer,2022,6,195,Los Angeles Chargers,G,Georgia
84003687,2018,Elite Power 5,0.9431718061674008,Mays,Cade,Knoxville Catholic High School,,Knoxville,TN,Knox,OT,OT,77.5,327,,5.55,4.82,23.0,,,,,,,,,2021-01-25T19:45:12Z,Steve Matthews,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Cade_MAys.png,[],http://www.hudl.com/athlete/4028628/cade-mays,,Georgia,,Cade Mays,2022,6,199,Carolina Panthers,G,Tennessee
85030566,2017,Elite Power 5,0.9766519823788546,Deculus,Austin,Cy-Fair High School,,Cypress,TX,Harris,OT,OT,78.0,331,,5.09,4.9,30.4,,,,,,,,,2021-02-04T20:06:18Z,Jeff Miller,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Austin_Deculus.jpg,[],https://www.hudl.com/profile/4331154/Austin-Deculus,"Arkansas, Baylor, Florida, Louisiana State, Miami (Fl), Michigan, Nebraska, Notre Dame, Texas A&M",Louisiana State,,Austin Deculus,2022,6,205,Houston Texans,T,LSU
85002308,2018,Not Rated,,Tenuta,Luke,Western Albemarle High School,,Crozet,VA,Albemarle,DE,,80.0,255,,,,,,,,,,,,,2020-01-27T15:13:46Z,Ed Redmond,,[],https://www.hudl.com/profile/4573893/luke-tenuta,"Buffalo, Central Florida, Charlotte, Colorado State, East Carolina, Eastern Michigan, Kent State, Old Dominion",,,Luke Tenuta,2022,6,209,Buffalo Bills,T,Virginia Tech
84003658,2018,Power 5,,Hines,Chasen,Marshall High School,,Marshall,TX,Harrison,OG,OG,75.0,350,,,,,,,,,,,,,2020-01-27T15:10:53Z,Claude Mathis,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Chasen_Hines.jpg,[],http://www.hudl.com/athlete/4570420/chasen-hines,,,,Chasen Hines,2022,6,210,New England Patriots,G,LSU
85030689,2017,Power 5,0.943612334801762,Munford,Thayer,Massillon Washington High School,,Massillon,OH,Stark,OT,OT,78.0,343,,5.54,4.88,24.0,,,,,,,,,2021-01-25T20:22:16Z,Nate Moore,,[],https://www.hudl.com/profile/8511488/Thayer-Munford,"Miami (Fl), Michigan State, Minnesota",Ohio State,,Thayer Munford,2022,7,238,Las Vegas Raiders,T,Ohio State
85030565,2017,Power 5,0.8480769230769231,Deaton,Dawson,Frisco High School,,Frisco,TX,Collin,OC,OC,76.5,297,,5.5,4.9,21.4,,,,,,,,,2021-01-26T16:07:53Z,Jeff Harbert,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Dawson_Deaton.jpg,[],https://www.hudl.com/profile/4824843/Dawson-Deaton,", Army, Boise State, Cal, Colorado, Colorado State, Dartmouth, Houston, Illinois, Iowa State, Kansas, Louisiana Monroe, Mississippi State, New Mexico, Purdue, Texas State, Texas Tech, Troy, Utah",Texas Tech,,Dawson Deaton,2022,7,246,Cleveland Browns,C,Texas Tech
85000316,2019,Elite Power 5,0.9052863436123348,Wright,Darnell,Huntington High School,,Huntington,WV,Cabell,OT,OT,76.0,294,82.0,5.37,4.668,28.0,,,,,,,,,2021-04-26T16:49:04Z,Billy Seals,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Darnell_Wright.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Darnell_Wright.mp4', 'text': 'UA 4/29/17'}]",http://www.hudl.com/profile/7933411/darnell-wright,"Alabama, Clemson, Florida, Florida State, Georgia, Kentucky, Louisiana State, Louisville, Marshall, Maryland, Miami (Fl), Michigan State, Nebraska, North Carolina, Ohio State, Oklahoma, Oregon, Penn State, Tennessee, West Virginia",Tennessee,,Darnell Wright,2023,1,10,Chicago Bears,T,Tennessee
85006780,2020,Power 5,,Skoronski,Peter,Maine Township South High School,,Park Ridge,IL,Cook,OT,OT,76.0,270,,,,,,,,,,,,,2022-09-07T13:16:10Z,David Inserra,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/peter_skoronski.jpg,[],https://www.hudl.com/profile/7644236/Peter-Skoronski,"Duke, Illinois, Iowa, Michigan, Northwestern, Notre Dame, Penn State, Stanford, Western Michigan",Northwestern,,Peter Skoronski,2023,1,11,Tennessee Titans,T,Northwestern
85002675,2020,Power 5,0.5299559471365638,Harrison,Anton,Archbishop Carroll High School,,Washington,MD,Washington,OT,OT,77.0,310,80.0,5.59,5.2,22.9,,,,,,,,,2023-02-23T20:51:34Z,Robert Harris,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Anton_Harrison.jpg,[],http://www.hudl.com/profile/7826268/anton-harrison,"East Carolina, Florida International, Florida State, Indiana, Kentucky, Maryland, Michigan, Mississippi, North Carolina, Ohio State, Oklahoma, Penn State, Pittsburgh, Rutgers, Syracuse, Temple, Texas A&M, Virginia, Wake Forest, West Virginia, Wisconsin",Oklahoma,,Anton Harrison,2023,1,27,Jacksonville Jaguars,T,Oklahoma
85010372,2019,Power 5,,Bergeron,Matthew,Cegep du Vieux Montreal,,Thetford Mines,Canada,,OT,OT,77.0,279,,,,,,,,,,,,,2023-02-23T21:17:24Z,,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Matt_BergeronSYR.jpg,[],http://www.hudl.com/profile/4661763/Matthew-KBergeron,Syracuse,Syracuse,,Matthew Bergeron,2023,2,38,Atlanta Falcons,G,Syracuse
85000894,2019,Group of 5,,Torrence,O'Cyrus,Saint Helena Central High School,Florida,Greensburg,LA,Saint Helena,OT,OG,77.0,320,,,,,,,,,,,,,2023-02-23T21:07:00Z,Brandon Brown,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/OCyrus_Torrance.jpg,[],http://www.hudl.com/profile/6446600/ocyrus-torrence,", Georgia, Louisiana Lafayette, Louisiana State, Louisiana Tech, Middle Tennessee, South Alabama, Southern, Southern Miss",Louisiana Lafayette,,O'Cyrus Torrence,2023,2,59,Buffalo Bills,G,Florida
81000005,2019,Elite Power 5,0.970044052863436,Morris,Wanya,Grayson High School,,Loganville,GA,Gwinnett,OT,OT,77.5,293,86.0,5.04,4.5,28.3,,,,,,,,,2021-04-26T16:40:46Z,Christian Hunnicutt,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Wanya_Morris.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Wanya_Morris.mp4', 'text': 'UA 5/07/17'}, {'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Wanya_MorrisF50.mp4', 'text': 'F50 1/4/18'}]",http://www.hudl.com/athlete/6381002/wanya-morris,Tennessee,,,Wanya Morris,2023,3,92,Kansas City Chiefs,T,Oklahoma
85004395,2019,Power 5,0.9704861111111112,Stromberg,Ricky,Tulsa Union High School,,Tulsa,OK,Tulsa,OG,OG,75.0,320,,5.37,4.46,27.9,,,,,,,,,2021-04-22T15:57:46Z,Kirk Fridrich,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Ricky_Stromberg.jpg,[],https://www.hudl.com/profile/4379512/richard-stromberg,"Arkansas State, Central Michigan, Eastern Michigan, North Texas, Texas State, Tulsa",,,Ricky Stromberg,2023,3*,97,Washington Commanders,C,Arkansas
85002653,2019,Group of 5,0.6160211850380668,Freeland,Blake,Herriman High School,,Herriman,UT,Salt Lake,ATH,ATH,80.0,234,,5.03,4.68,30.4,,,,,,,,,2021-04-19T17:45:50Z,Dustin Pearce,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Blake_Freeland.png,[],http://www.hudl.com/profile/5115168/blake-freeland,"Byu, Utah, Vanderbilt",,,Blake Freeland,2023,4,106,Indianapolis Colts,T,BYU
85002656,2019,Power 5,,Bradford,Anthony,Muskegon High School,,Muskegon,MI,Muskegon,OT,OT,77.0,320,,,,,,,,,,,,,2021-04-22T15:50:13Z,Shane Fairfield,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Anthony_Bradford.jpg,[],http://www.hudl.com/profile/8390910/anthony-bradford,"Alabama, Georgia, Kentucky, Louisiana State, Michigan State, Minnesota, Ohio State",Louisiana State,,Anthony Bradford,2023,4,108,Seattle Seahawks,G,LSU
85030816,2018,Group of 5,0.8791666666666667,Daniels,Braeden,Hebron High School,,Carrollton,TX,Denton,OT,OG,75.0,250,,5.19,4.76,28.9,,,,,,,,,2021-01-25T19:44:29Z,Brian Brazil,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Braeden_Daniels.jpg,[],https://www.hudl.com/profile/4519068/Braeden-Daniels,"Arkansas State, Boise State, Houston, San Diego State, Southern Miss, Texas State, Tulane, Tulsa, Utah, Utah State",Utah,,Braeden Daniels,2023,4,118,Washington Commanders,T,Utah
84003583,2018,Power 5,,McFadden,Jordan,Dorman High School,,Roebuck,SC,Spartanburg,OT,OT,77.0,280,,,,,,,,,,,,,2020-01-27T15:10:40Z,David Gutshall,,[],http://www.hudl.com/athlete/4348278/jordan-mcfadden,,,,Jordan McFadden,2023,5,156,Los Angeles Chargers,G,Clemson
85001962,2019,Power 5,,Richards,Asim,The Haverford Private School,,Haverford,PA,Delaware,DE,DE,77.0,265,,,,,,,,,,,,,2021-04-22T15:49:17Z,Michael Murphy,,[],https://www.hudl.com/profile/5409356/asim-richards,"Rutgers, West Virginia",,,Asim Richards,2023,5*,169,Dallas Cowboys,T,North Carolina
81000020,2019,Power 5,0.5255506607929515,"McClendon, Jr",Warren,Brunswick High School,,Brunswick,GA,Glynn,OT,OT,76.0,304,,5.75,5.2,22.9,,,,,,,,,2021-04-22T15:46:24Z,Sean Pender,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Warren_McClendon.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Warren_McLendon.mp4', 'text': 'Nike 5/07/17'}]",http://www.hudl.com/athlete/5481268/warren-mcclendon,"Alabama, Auburn, Clemson, Florida, Georgia, Kentucky, Louisiana State, Miami (Fl), Mississippi State, Ohio State, Oklahoma, South Carolina, Tennessee",,,Warren McClendon,2023,5*,174,Los Angeles Rams,T,Georgia
85002296,2018,Power 5,,Duncan,Jaelyn,Saint Frances Academy,,Baltimore,MD,Baltimore,OT,OT,77.0,302,,,,,,,,,,,,,2023-02-23T21:06:52Z,Henry Russell,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Jaelyn_Duncan.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Jaelyn_Duncan.mp4', 'text': 'UA 6/4/2017'}]",https://www.hudl.com/profile/6217138/jaelyn-duncan,"Florida, Kentucky, Louisiana State, Maryland, Michigan, Mississippi State, Nc State, Ohio State, Penn State, Temple, Tennessee, Ucla, West Virginia",,,Jaelyn Duncan,2023,6,186,Tennessee Titans,T,Maryland
85005583,2020,Elite Power 5,0.6177083333333333,Wypler,Luke,Saint Joseph Regional High School,,Montvale,NJ,Bergen,OG,OG,74.0,284,77.25,,,,,,,,,,,,2022-11-21T20:50:29Z,August Hoffmann,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Luke_Wypler.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Luke_WyplerF50.mp4', 'text': 'F50 1/3/2019'}]",https://www.hudl.com/profile/5208217/Luke-Wypler,"Duke, Florida, Kentucky, Maryland, Michigan, Mississippi, Nc State, Nebraska, North Carolina, Notre Dame, Ohio State, Penn State, Pittsburgh, Purdue, Rutgers, Stanford, Syracuse, Tennessee, Vanderbilt, Virginia, West Virginia, Wisconsin",Ohio State,,Luke Wypler,2023,6,190,Cleveland Browns,C,Ohio State
85001417,2018,Power 5,,Patterson,Jarrett,Mission Viejo High School,,Mission Viejo,CA,Orange,OT,OT,76.5,267,,,,,,,,,,,,,2020-01-27T15:13:08Z,Chad Johnson,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Jarrett_Patterson.jpg,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Jarrett_Patterson.mp4', 'text': None}]",http://www.hudl.com/profile/5304031/jarrett-patterson,"Arizona, Arizona State, Boise State, Cal, Central Florida, Colorado State, Connecticut, Duke, Fresno State, Hawaii, Indiana, Iowa State, Michigan, Nebraska, Nevada, New Mexico, San Diego State, San Jose State, Tcu, Ucla, Unlv, Utah State, Virginia, Washington State, Wisconsin",Arizona State,,Jarrett Patterson,2023,6,201,Houston Texans,C,Notre Dame
85030837,2018,Group of 5,0.647136563876652,Hodges,Cooper,Baker County High School,,Glen Saint Mary,FL,Baker,OT,OT,74.0,287,,5.49,5.07,27.3,,,,,,,,,2021-01-24T02:59:47Z,Jamie Rodgers,,[],https://www.hudl.com/profile/5260435/Cooper-Hodges,"App State, Central Michigan, Florida Atlantic, Georgia State, Mercer, Samford, Troy",App State,,Cooper Hodges,2023,7,226,Jacksonville Jaguars,T,Appalachian State
85002989,2019,Power 5,,Broeker,Nick,Sacred Heart-Griffin High School,,Springfield,IL,Sangamon,OT,OT,77.0,250,,,,,,,,,,,,,2021-04-29T20:46:51Z,Ken Leonard,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Nick_Broeker.jpg,[],http://www.hudl.com/profile/5359419/nick-broeker,"Ball State, Central Michigan, Cincinnati, Illinois, Indiana, Kansas, Kentucky, Michigan State, Minnesota, Mississippi, Mississippi State, Missouri, Ohio State, Purdue, Rutgers, Western Michigan",Mississippi,,Nick Broeker,2023,7,230,Buffalo Bills,G,Ole Miss
85024154,2021,Power 5,,Alt,Joe,Totino-Grace High School,,Fridley,MN,Anoka,TE,TE,78.0,235,,,,,,,,,,,,,2020-07-07T12:53:13Z,Jeff Ferguson,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Joe_Alt.jpg,[],https://www.hudl.com/profile/9945957/Joe-Alt,"Iowa, Iowa State, Kansas State, Minnesota, Missouri, Northwestern, Notre Dame, Rutgers",Notre Dame,,Joe Alt,2024,1,5,Los Angeles Chargers,T,Notre Dame
85010547,2020,Power 5,0.6969162995594713,Fashanu,Olu,Gonzaga College High School,,Washington,DC,Washington,OT,OT,77.0,330,83.5,5.73,5.14,23.1,,,,,,,,,2021-06-09T17:26:08Z,Randy Trivers,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Olu_Fashanu.jpg,[],http://www.hudl.com/profile/8127432/Olu-Fashanu,"Alabama, Duke, Florida, Georgia, Illinois, Michigan, Michigan State, North Carolina, Ohio State, Oklahoma, Oregon, Penn State, Rutgers, Syracuse, Vanderbilt, Virginia",Penn State,,Olu Fashanu,2024,1,11,New York Jets,T,Penn State
85023691,2020,Power 5,0.8449339207048459,Fuaga,Taliese,Mount Tahoma High School,,Tacoma,WA,Pierce,OT,OT,78.0,329,,5.64,5.336,25.2,,,,94.0,,,,,2020-01-06T15:23:30Z,Leon Hatch,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Taliese_Fuaga.jpg,[],https://www.hudl.com/profile/9462452/Taliese-Fuaga,"Hawaii, Nevada, Oregon, Oregon State, Southern California",Oregon State,,Taliese Fuaga,2024,1,14,New Orleans Saints,T,Oregon State
85014043,2021,Elite Power 5,,Mims,Amarius,Bleckley County High School,Georgia,Cochran,GA,Bleckley,OT,OT,79.0,316,85.5,,,,,,,,,,,,2022-04-10T23:06:32Z,Von Lassiter,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Amarius_Mims.jpg,[],http://www.hudl.com/profile/9946000/Amarius-Mims,"Alabama, Auburn, Clemson, Florida, Florida State, Georgia, Georgia Tech, Jackson State, Kentucky, Louisiana State, Mississippi, Mississippi State, Missouri, Nebraska, Oklahoma, Oregon, Penn State, South Carolina, Tennessee, Texas A&M",Georgia,,Amarius Mims,2024,1,18,Cincinnati Bengals,T,Georgia
85004269,2019,Power 5,0.8723208818126148,Fautanu,Troy,Liberty High School,,Henderson,NV,Clark,DE,DE,76.0,260,,5.24,,28.2,,,,,,,,,2021-04-22T15:57:41Z,Rich Muraco,,[],https://www.hudl.com/profile/5520271/troy-fautanu,"Byu, Hawaii, Oregon State, Unlv, Utah, Washington State",,,Troy Fautanu,2024,1,20,Pittsburgh Steelers,T,Washington
85010301,2019,Group of 5,,Morgan,Jordan,Marana High School,,Tucson,AZ,Pima,OT,OT,77.0,265,,,,,,,,,,,,,2021-04-27T02:08:01Z,Louiue Ramirez,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Jordan_Morgan.jpg,[],http://www.hudl.com/profile/7811114/Jordan-Morgan,"Arizona, Arizona State, Southern California",Arizona,,Jordan Morgan,2024,1,25,Green Bay Packers,T,Arizona
85010652,2020,Power 5,0.9026431718061674,Barton,Graham,Ravenwood High School,,Brentwood,TN,Williamson,OT,OT,76.5,286,78.5,5.45,4.62,31.5,,,,102.0,,,,,2019-06-04T20:54:26Z,Matt Daniels,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/Graham_Barton.JPG,"[{'link': 'https://s3-us-west-2.amazonaws.com/media.ucreport.com/videos/Graham_BartonNike.mp4', 'text': 'Nike Tenn 5/19/19'}]",https://www.hudl.com/profile/7623780/Graham-Barton,"Austin Peay State, Central Michigan, Charlotte, Cincinnati, Duke, Florida Atlantic, Indiana, Kansas, Louisville, Marshall, Memphis, Michigan State, Mississippi State, Missouri, Purdue, Vanderbilt, Virginia, Wake Forest, Washington State",Duke,,Graham Barton,2024,1,26,Tampa Bay Buccaneers,C,Duke
85008397,2020,Group of 5,0.8711805555555556,Frazier,Zach,Fairmont Senior High School,,Fairmont,WV,Marion,OT,OG,74.0,280,78.0,5.47,4.75,25.8,,,,,,,,,2022-11-23T19:12:44Z,Nick Bartic,https://s3-us-west-2.amazonaws.com/media.ucreport.com/headshots/zach_frazier.jpg,[],https://m.hudl.com/profile/7991646/Zach-Frazier,"Louisville, Marshall, Stanford, Wake Forest, West Virginia",West Virginia,,Zach Frazier,2024,2,51,Pittsburgh Steelers,C,West Virginia
